loan_id,account_id,date_loan,amount,duration,payments,status,district_id,frequency,date_account,disp_id,client_id,type,card_id,type_card,issued,trans_id,date,type_trans,operation,amount_trans,balance,k_symbol,bank,account,birth_number,district_id_client,is_male,birth_date,age,age_bins,code,name,region,no. of inhabitants,no. of municipalities with inhabitants < 499,no. of municipalities with inhabitants 500-1999,no. of municipalities with inhabitants 2000-9999,no. of municipalities with inhabitants >10000,no. of cities,ratio of urban inhabitants,average salary,unemploymant rate '95,unemploymant rate '96,no. of enterpreneurs per 1000 inhabitants,no. of commited crimes '95,no. of commited crimes '96
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3423001,828745200.0,withdrawal,remittance to another bank,-4518.0,23954.5,household,OP,33080721.0,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3422941,828745200.0,withdrawal,withdrawal in cash,-4100.0,19854.5,,,0.0,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3423061,829177200.0,withdrawal,remittance to another bank,-254.0,19600.5, ,AB,90330576.0,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3422881,829436400.0,credit,collection from another bank,27014.0,46614.5,,MN,87391823.0,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3423264,830214000.0,withdrawal,withdrawal in cash,-13000.0,33614.5,,,,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3423214,830818800.0,withdrawal,withdrawal in cash,-14.6,33737.7,payment for statement,,,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3529966,830818800.0,credit,,137.8,33752.3,interest credited,,,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3423002,831337200.0,withdrawal,remittance to another bank,-4518.0,29219.7,household,OP,33080721.0,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3423062,831769200.0,withdrawal,remittance to another bank,-254.0,28965.7, ,AB,90330576.0,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3422942,831942000.0,withdrawal,withdrawal in cash,-5300.0,23665.7,,,0.0,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3422882,832028400.0,credit,collection from another bank,27014.0,50679.7,,MN,87391823.0,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3423265,832806000.0,withdrawal,withdrawal in cash,-14100.0,36579.7,,,,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3423215,833497200.0,withdrawal,withdrawal in cash,-14.6,36727.4,payment for statement,,,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3529967,833497200.0,credit,,162.4,36742.0,interest credited,,,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3422943,833842800.0,withdrawal,withdrawal in cash,-4100.0,32627.4,,,0.0,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3423003,834015600.0,withdrawal,remittance to another bank,-4518.0,28109.4,household,OP,33080721.0,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3423063,834447600.0,withdrawal,remittance to another bank,-254.0,27855.4, ,AB,90330576.0,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3422883,834706800.0,credit,collection from another bank,40521.0,68376.4,,MN,87391823.0,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3423116,834793200.0,withdrawal,withdrawal in cash,-26100.0,42276.4,,,,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3423266,835398000.0,withdrawal,withdrawal in cash,-11100.0,31176.4,,,,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3423216,836089200.0,withdrawal,withdrawal in cash,-14.6,31308.5,payment for statement,,,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3529968,836089200.0,credit,,146.7,31323.1,interest credited,,,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3423104,836434800.0,withdrawal in cash,withdrawal in cash,-11663.0,19645.5,,,,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3423004,836607600.0,withdrawal,remittance to another bank,-4518.0,15127.5,household,OP,33080721.0,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3422944,837039600.0,withdrawal,withdrawal in cash,-5200.0,9927.5,,,0.0,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3423064,837039600.0,withdrawal,remittance to another bank,-254.0,9673.5, ,AB,90330576.0,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3422884,837298800.0,credit,collection from another bank,27014.0,36687.5,,MN,87391823.0,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3423267,837990000.0,withdrawal,withdrawal in cash,-11100.0,25587.5,,,,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3423217,838767600.0,withdrawal,withdrawal in cash,-14.6,25682.6,payment for statement,,,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
7305,11359,960806,54024,12,4502,1,61,monthly issuance,941001,13660,13968,OWNER,1247,classic,950613,3529969,838767600.0,credit,,109.6,25697.2,interest credited,,,680413,61,True,1968-04-13,53,50-65,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162840,800488800.0,credit,credit in cash,400.0,400.0,,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162846,802735200.0,credit,collection from another bank,34184.0,34584.0,,YZ,58388644.0,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,163049,803080800.0,withdrawal,withdrawal in cash,-5100.0,29484.0,,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,3548681,804463200.0,credit,,69.6,29553.6,interest credited,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162847,805327200.0,credit,collection from another bank,22789.0,52342.6,,YZ,58388644.0,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,163050,805672800.0,withdrawal,withdrawal in cash,-13400.0,38942.6,,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,3548682,807141600.0,credit,,145.7,39088.3,interest credited,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162848,808005600.0,credit,collection from another bank,22789.0,61877.3,,YZ,58388644.0,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,163051,808264800.0,withdrawal,withdrawal in cash,-19700.0,42177.3,,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,3548683,809820000.0,credit,,170.5,42347.9,interest credited,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162849,810684000.0,credit,collection from another bank,22789.0,65136.9,,YZ,58388644.0,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,163052,810856800.0,withdrawal,withdrawal in cash,-18100.0,47036.9,,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,3548684,812415600.0,credit,,188.6,47225.4,interest credited,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162850,813279600.0,credit,collection from another bank,22789.0,70014.4,,YZ,58388644.0,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,163053,813452400.0,withdrawal,withdrawal in cash,-21500.0,48514.4,,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162898,813711600.0,withdrawal,withdrawal in cash,-4100.0,44414.4,,,0.0,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,3548685,815094000.0,credit,,190.6,44605.0,interest credited,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,163011,815094000.0,withdrawal,withdrawal in cash,-14.6,44590.4,payment for statement,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162851,815958000.0,credit,collection from another bank,22789.0,67379.4,,YZ,58388644.0,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,163054,816044400.0,withdrawal,withdrawal in cash,-21400.0,45979.4,,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162899,816303600.0,withdrawal,withdrawal in cash,-3800.0,42179.4,,,0.0,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162900,817513200.0,withdrawal,withdrawal in cash,-4200.0,37979.4,,,0.0,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,3548686,817686000.0,credit,,178.9,38158.3,interest credited,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,163012,817686000.0,withdrawal,withdrawal in cash,-14.6,38143.7,payment for statement,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162852,818550000.0,credit,collection from another bank,34184.0,72327.7,,YZ,58388644.0,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,163055,818636400.0,withdrawal,withdrawal in cash,-23500.0,48827.7,,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162979,819759600.0,withdrawal,withdrawal in cash,-4200.0,44627.7,,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162984,820278000.0,withdrawal,withdrawal in cash,-11100.0,33527.7,,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,3548687,820364400.0,credit,,181.6,33709.3,interest credited,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,163013,820364400.0,withdrawal,withdrawal in cash,-14.6,33694.7,payment for statement,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162901,821142000.0,withdrawal,withdrawal in cash,-3500.0,30194.7,,,0.0,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162853,821228400.0,credit,collection from another bank,22789.0,52983.7,,YZ,58388644.0,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,163056,821228400.0,withdrawal,withdrawal in cash,-13300.0,39683.7,,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162942,822524400.0,withdrawal in cash,withdrawal in cash,-2491.0,37192.7,,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162976,822524400.0,withdrawal,withdrawal in cash,-17700.0,19492.7,,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,3548688,823042800.0,credit,,139.1,19631.8,interest credited,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,163014,823042800.0,withdrawal,withdrawal in cash,-14.6,19617.2,payment for statement,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162902,823215600.0,withdrawal,withdrawal in cash,-2400.0,17217.2,,,0.0,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,163057,823820400.0,credit,credit in cash,4700.0,21917.2,,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162854,823906800.0,credit,collection from another bank,22789.0,44706.2,,YZ,58388644.0,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,3548689,825548400.0,credit,,154.2,44860.4,interest credited,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,163015,825548400.0,withdrawal,withdrawal in cash,-14.6,44845.8,payment for statement,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,163058,826412400.0,withdrawal,withdrawal in cash,-18400.0,49234.8,,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162855,826412400.0,credit,collection from another bank,22789.0,67634.8,,YZ,58388644.0,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162903,826671600.0,withdrawal,withdrawal in cash,-3100.0,46134.8,,,0.0,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,3548690,828226800.0,credit,,198.9,46333.7,interest credited,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,163016,828226800.0,withdrawal,withdrawal in cash,-14.6,43219.1,payment for statement,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162904,828226800.0,withdrawal,withdrawal in cash,-3100.0,43233.7,,,0.0,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,163059,829004400.0,withdrawal,withdrawal in cash,-6200.0,37019.1,,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162856,829090800.0,credit,collection from another bank,22789.0,59808.1,,YZ,58388644.0,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162943,829782000.0,withdrawal in cash,withdrawal in cash,-12968.0,46840.1,,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,3548691,830818800.0,credit,,205.0,47045.1,interest credited,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,163017,830818800.0,withdrawal,withdrawal in cash,-14.6,47030.5,payment for statement,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,163060,831596400.0,withdrawal,withdrawal in cash,-8200.0,38830.5,,,,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162905,831682800.0,withdrawal,withdrawal in cash,-3200.0,58419.5,,,0.0,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
5088,544,960822,91152,24,3798,1,32,monthly issuance,950515,655,655,OWNER,119,classic,960808,162857,831682800.0,credit,collection from another bank,22789.0,61619.5,,YZ,58388644.0,421210,32,True,1942-12-10,78,reformers,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505
